,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_tm,crm_atpt_cptd_cd,jurisdiction_code,juris_desc,law_cat_cd,loc_of_occur_desc,ofns_desc,prem_typ_desc,rpt_dt,station_name,susp_age_group,susp_race,susp_sex,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,transit_district,day,month,year
88388,MANHATTAN,2024-07-13,19:58:00,20:00:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-13T00:00:00.000,59 ST.-COLUMBUS CIRCLE,25-44,BLACK,M,988451,217993,40.7650240788333,-73.9848359497083,"{'type': 'Point', 'coordinates': [-73.9848359497083, 40.7650240788333]}",1,13,7,2024
54512,MANHATTAN,2024-07-13,21:30:00,21:40:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,TRANSIT - NYC SUBWAY,2024-07-13T00:00:00.000,14 STREET,25-44,UNKNOWN,M,985126,207917,40.737360693365886,-73.99683897658859,"{'type': 'Point', 'coordinates': [-73.99683897658859, 40.737360693365886]}",2,13,7,2024
50842,BROOKLYN,2024-07-14,11:10:00,11:15:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),HARRASSMENT 2,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,COURT STREET,(null),(null),(null),986351,192220,40.69427598041161,-73.99242349482047,"{'type': 'Point', 'coordinates': [-73.99242349482047, 40.69427598041161]}",30,14,7,2024
130648,MANHATTAN,2024-07-14,03:30:00,03:36:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,86 STREET,25-44,WHITE HISPANIC,F,996551,223272,40.779497725226406,-73.95558406794517,"{'type': 'Point', 'coordinates': [-73.95558406794517, 40.779497725226406]}",4,14,7,2024
99846,MANHATTAN,2024-07-14,22:30:00,22:33:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,57 STREET,18-24,ASIAN / PACIFIC ISLANDER,F,989780,218177,40.765520112238185,-73.98003670045068,"{'type': 'Point', 'coordinates': [-73.98003670045068, 40.765520112238185]}",1,14,7,2024
91820,MANHATTAN,2024-07-14,16:15:00,16:21:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,47-50 STS./ROCKEFELLER CTR.,25-44,WHITE,M,989294,215445,40.75802176521738,-73.98179321024965,"{'type': 'Point', 'coordinates': [-73.98179321024965, 40.75802176521738]}",1,14,7,2024
29953,MANHATTAN,2024-07-14,10:37:00,10:39:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-08-02T00:00:00.000,BROOKLYN BRIDGE-CITY HALL,UNKNOWN,UNKNOWN,U,983125,199091,40.71313543861811,-74.0040580580704,"{'type': 'Point', 'coordinates': [-74.0040580580704, 40.71313543861811]}",2,14,7,2024
110509,BROOKLYN,2024-07-14,15:30:00,15:30:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,WEST 8 STREET-NY AQUARIUM,18-24,WHITE HISPANIC,M,990753,148876,40.57530379595573,-73.9765910264221,"{'type': 'Point', 'coordinates': [-73.9765910264221, 40.57530379595573]}",34,14,7,2024
59617,MANHATTAN,2024-07-14,21:10:00,21:12:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,42 ST.-PORT AUTHORITY BUS TERM,25-44,BLACK HISPANIC,M,987078,215157,40.757232265258125,-73.98979219054627,"{'type': 'Point', 'coordinates': [-73.98979219054627, 40.757232265258125]}",1,14,7,2024
79708,BROOKLYN,2024-07-14,19:14:00,19:18:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,9TH STREET,25-44,WHITE HISPANIC,M,987381,183506,40.67035772942524,-73.98871321711381,"{'type': 'Point', 'coordinates': [-73.98871321711381, 40.67035772942524]}",32,14,7,2024
35460,MANHATTAN,2024-07-14,15:00:00,15:07:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),FORGERY,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,CANAL STREET,65+,ASIAN / PACIFIC ISLANDER,M,983728,201372,40.7193962934139,-74.0018831158253,"{'type': 'Point', 'coordinates': [-74.0018831158253, 40.7193962934139]}",2,14,7,2024
40891,MANHATTAN,2024-07-14,17:25:00,17:30:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),DANGEROUS WEAPONS,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,CANAL STREET,45-64,BLACK,M,983728,201372,40.7193962934139,-74.0018831158253,"{'type': 'Point', 'coordinates': [-74.0018831158253, 40.7193962934139]}",2,14,7,2024
51936,BROOKLYN,2024-07-14,16:10:00,16:15:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,SMITH-9 STREETS,25-44,WHITE,M,984869,185103,40.674741668197576,-73.99776845166649,"{'type': 'Point', 'coordinates': [-73.99776845166649, 40.674741668197576]}",30,14,7,2024
131695,MANHATTAN,2024-07-14,03:30:00,03:36:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,86 STREET,25-44,WHITE HISPANIC,M,996551,223272,40.779497725226406,-73.95558406794517,"{'type': 'Point', 'coordinates': [-73.95558406794517, 40.779497725226406]}",4,14,7,2024
36147,MANHATTAN,2024-07-14,14:10:00,14:19:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,CANAL STREET,18-24,BLACK,M,983728,201372,40.7193962934139,-74.0018831158253,"{'type': 'Point', 'coordinates': [-74.0018831158253, 40.7193962934139]}",2,14,7,2024
67291,MANHATTAN,2024-07-14,08:55:00,08:55:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),ADMINISTRATIVE CODE,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,UNION SQUARE,25-44,WHITE HISPANIC,M,986546,207135,40.73521404188881,-73.99171521010928,"{'type': 'Point', 'coordinates': [-73.99171521010928, 40.73521404188881]}",4,14,7,2024
75393,MANHATTAN,2024-07-14,12:40:00,12:45:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OFF. AGNST PUB ORD SENSBLTY &,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,34 STREET,25-44,WHITE HISPANIC,M,987526,211899,40.748289726324444,-73.98817669911575,"{'type': 'Point', 'coordinates': [-73.98817669911575, 40.748289726324444]}",2,14,7,2024
132057,BROOKLYN,2024-07-14,09:50:00,09:50:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,"AVENUE ""U""",UNKNOWN,UNKNOWN,U,996614,157489,40.598938525351116,-73.95547731683688,"{'type': 'Point', 'coordinates': [-73.95547731683688, 40.598938525351116]}",34,14,7,2024
88591,MANHATTAN,2024-07-14,04:00:00,04:08:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),ADMINISTRATIVE CODE,TRANSIT - NYC SUBWAY,2024-07-14T00:00:00.000,59 ST.-COLUMBUS CIRCLE,45-64,WHITE HISPANIC,M,988451,217993,40.7650240788333,-73.9848359497083,"{'type': 'Point', 'coordinates': [-73.9848359497083, 40.7650240788333]}",1,14,7,2024
24064,BROOKLYN,2024-07-15,12:00:00,12:00:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-18T00:00:00.000,FORT HAMILTON PKWY,UNKNOWN,UNKNOWN,U,982301,169571,40.63210952512942,-74.0070218243994,"{'type': 'Point', 'coordinates': [-74.0070218243994, 40.63210952512942]}",34,15,7,2024
42900,MANHATTAN,2024-07-15,10:00:00,10:10:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),MISCELLANEOUS PENAL LAW,OPEN AREAS (OPEN LOTS),2024-07-15T00:00:00.000,CANAL STREET,(null),(null),(null),983728,201372,40.7193962934139,-74.0018831158253,"{'type': 'Point', 'coordinates': [-74.0018831158253, 40.7193962934139]}",2,15,7,2024
59568,MANHATTAN,2024-07-15,11:35:00,11:39:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OFFENSES INVOLVING FRAUD,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,UNION SQUARE,45-64,BLACK,M,987048,206851,40.73443438732101,-73.98990393253564,"{'type': 'Point', 'coordinates': [-73.98990393253564, 40.73443438732101]}",4,15,7,2024
98175,BROOKLYN,2024-07-15,17:45:00,17:45:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,STILLWELL AVENUE-CONEY ISLAND,18-24,BLACK,M,989468,148972,40.57556814653694,-73.98121659125884,"{'type': 'Point', 'coordinates': [-73.98121659125884, 40.57556814653694]}",34,15,7,2024
38656,MANHATTAN,2024-07-15,23:43:00,23:53:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,WEST 34 STREET/HUDSON YARDS,UNKNOWN,UNKNOWN,U,983700,214628,40.75578073026089,-74.0019852096343,"{'type': 'Point', 'coordinates': [-74.0019852096343, 40.75578073026089]}",1,15,7,2024
67489,MANHATTAN,2024-07-15,12:44:00,12:50:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),GRAND LARCENY,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,EAST BROADWAY,25-44,BLACK,M,986970,199426,40.714054587119456,-73.99018838205971,"{'type': 'Point', 'coordinates': [-73.99018838205971, 40.714054587119456]}",4,15,7,2024
48520,BROOKLYN,2024-07-15,22:48:00,22:49:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,CARROLL STREET,UNKNOWN,UNKNOWN,U,985819,187385,40.68100512485221,-73.99434308854428,"{'type': 'Point', 'coordinates': [-73.99434308854428, 40.68100512485221]}",30,15,7,2024
138464,QUEENS,2024-07-15,02:30:00,03:00:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),SEX CRIMES,TRANSIT - NYC SUBWAY,2024-09-04T00:00:00.000,69 STREET,25-44,BLACK HISPANIC,M,996424,210017,40.7431245994984,-73.9560680726795,"{'type': 'Point', 'coordinates': [-73.9560680726795, 40.7431245994984]}",20,15,7,2024
31601,BROOKLYN,2024-07-15,14:30:00,14:30:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),PETIT LARCENY,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,45 STREET,UNKNOWN,UNKNOWN,U,981568,175823,40.649269733841365,-74.00966514972481,"{'type': 'Point', 'coordinates': [-74.00966514972481, 40.649269733841365]}",34,15,7,2024
46490,MANHATTAN,2024-07-15,15:00:00,(null),COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),PETIT LARCENY,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,28 STREET,(null),(null),(null),986090,211515,40.74723615827734,-73.99335942321807,"{'type': 'Point', 'coordinates': [-73.99335942321807, 40.74723615827734]}",2,15,7,2024
94296,MANHATTAN,2024-07-15,15:30:00,15:33:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),ADMINISTRATIVE CODE,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,33 STREET,25-44,BLACK HISPANIC,M,989284,211217,40.74641698170733,-73.98183247136635,"{'type': 'Point', 'coordinates': [-73.98183247136635, 40.74641698170733]}",4,15,7,2024
107577,BROOKLYN,2024-07-15,12:54:00,12:54:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,FULTON STREET,25-44,BLACK,M,990849,189579,40.68702483332658,-73.97620565382691,"{'type': 'Point', 'coordinates': [-73.97620565382691, 40.68702483332658]}",30,15,7,2024
129934,MANHATTAN,2024-07-15,23:35:00,23:45:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),FRAUDS,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,125 STREET,18-24,WHITE HISPANIC,M,995794,236458,40.815690724900946,-73.95829474326734,"{'type': 'Point', 'coordinates': [-73.95829474326734, 40.815690724900946]}",3,15,7,2024
103312,BROOKLYN,2024-07-15,13:43:00,13:43:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),FRAUDS,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,STILLWELL AVENUE-CONEY ISLAND,25-44,WHITE HISPANIC,M,989468,148972,40.57556814653694,-73.98121659125884,"{'type': 'Point', 'coordinates': [-73.98121659125884, 40.57556814653694]}",34,15,7,2024
47305,BROOKLYN,2024-07-15,19:58:00,19:58:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,COURT STREET,(null),(null),(null),986351,192220,40.69427598041161,-73.99242349482047,"{'type': 'Point', 'coordinates': [-73.99242349482047, 40.69427598041161]}",30,15,7,2024
71793,MANHATTAN,2024-07-15,21:00:00,21:20:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,23 STREET,UNKNOWN,UNKNOWN,U,988029,208946,40.74018427922352,-73.986362997997,"{'type': 'Point', 'coordinates': [-73.986362997997, 40.74018427922352]}",4,15,7,2024
39125,BROOKLYN,2024-07-15,00:20:00,00:35:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),ADMINISTRATIVE CODE,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,20 AVENUE,45-64,BLACK,M,984735,159552,40.6046096524987,-73.99825336989451,"{'type': 'Point', 'coordinates': [-73.99825336989451, 40.6046096524987]}",34,15,7,2024
67942,MANHATTAN,2024-07-15,08:50:00,09:00:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),GRAND LARCENY,TRANSIT - NYC SUBWAY,2024-07-17T00:00:00.000,14 STREET,UNKNOWN,UNKNOWN,U,987048,206851,40.73443438732101,-73.98990393253564,"{'type': 'Point', 'coordinates': [-73.98990393253564, 40.73443438732101]}",4,15,7,2024
33360,MANHATTAN,2024-07-15,21:00:00,21:02:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-24T00:00:00.000,BROOKLYN BRIDGE-CITY HALL,UNKNOWN,UNKNOWN,U,983125,199091,40.71313543861811,-74.0040580580704,"{'type': 'Point', 'coordinates': [-74.0040580580704, 40.71313543861811]}",2,15,7,2024
62389,MANHATTAN,2024-07-15,13:50:00,14:00:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,42 ST.-PORT AUTHORITY BUS TERM,(null),(null),(null),987078,215157,40.757232265258125,-73.98979219054627,"{'type': 'Point', 'coordinates': [-73.98979219054627, 40.757232265258125]}",1,15,7,2024
28387,MANHATTAN,2024-07-15,04:30:00,04:35:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,WHITEHALL ST.-SOUTH FERRY,UNKNOWN,BLACK,M,980694,195183,40.70240825964418,-74.01282500668809,"{'type': 'Point', 'coordinates': [-74.01282500668809, 40.70240825964418]}",2,15,7,2024
30731,BROOKLYN,2024-07-15,02:00:00,02:55:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),PETIT LARCENY,TRANSIT - NYC SUBWAY,2024-08-15T00:00:00.000,36 STREET,UNKNOWN,UNKNOWN,U,983024,177659,40.654309475457225,-74.00441848198547,"{'type': 'Point', 'coordinates': [-74.00441848198547, 40.654309475457225]}",34,15,7,2024
100604,BROOKLYN,2024-07-15,14:32:00,14:32:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,STILLWELL AVENUE-CONEY ISLAND,25-44,WHITE,M,989468,148972,40.57556814653694,-73.98121659125884,"{'type': 'Point', 'coordinates': [-73.98121659125884, 40.57556814653694]}",34,15,7,2024
100435,MANHATTAN,2024-07-15,14:45:00,14:52:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,47-50 STS./ROCKEFELLER CTR.,18-24,BLACK,M,989294,215445,40.75802176521738,-73.98179321024965,"{'type': 'Point', 'coordinates': [-73.98179321024965, 40.75802176521738]}",1,15,7,2024
62773,MANHATTAN,2024-07-15,16:30:00,16:37:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,42 ST.-PORT AUTHORITY BUS TERM,25-44,WHITE HISPANIC,M,987078,215157,40.757232265258125,-73.98979219054627,"{'type': 'Point', 'coordinates': [-73.98979219054627, 40.757232265258125]}",1,15,7,2024
83962,MANHATTAN,2024-07-15,06:05:00,06:06:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,28 STREET,25-44,BLACK,M,988663,210090,40.743323980565236,-73.98407437788978,"{'type': 'Point', 'coordinates': [-73.98407437788978, 40.743323980565236]}",4,15,7,2024
99190,MANHATTAN,2024-07-15,11:01:00,11:01:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-15T00:00:00.000,72 STREET,25-44,WHITE HISPANIC,M,989220,223013,40.778794001068604,-73.98205472388632,"{'type': 'Point', 'coordinates': [-73.98205472388632, 40.778794001068604]}",1,15,7,2024
68649,MANHATTAN,2024-07-16,16:12:00,16:16:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,42 ST.-PORT AUTHORITY BUS TERM,18-24,BLACK,M,986819,214690,40.75595054836769,-73.9907272426155,"{'type': 'Point', 'coordinates': [-73.9907272426155, 40.75595054836769]}",1,16,7,2024
60064,MANHATTAN,2024-07-16,16:27:00,16:32:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,EAST BROADWAY,25-44,BLACK,M,986970,199426,40.714054587119456,-73.99018838205971,"{'type': 'Point', 'coordinates': [-73.99018838205971, 40.714054587119456]}",4,16,7,2024
102649,BROOKLYN,2024-07-16,17:35:00,17:40:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,PACIFIC STREET,25-44,BLACK,M,990141,188391,40.68376454457041,-73.97875956361523,"{'type': 'Point', 'coordinates': [-73.97875956361523, 40.68376454457041]}",32,16,7,2024
30734,BROOKLYN,2024-07-16,09:57:00,09:57:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,53 STREET,25-44,WHITE HISPANIC,M,980275,174191,40.64478976074851,-74.01432378475148,"{'type': 'Point', 'coordinates': [-74.01432378475148, 40.64478976074851]}",34,16,7,2024
40787,MANHATTAN,2024-07-16,12:20:00,12:30:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),HARRASSMENT 2,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,14 STREET,UNKNOWN,BLACK,M,983551,208788,40.73975138823035,-74.00252241397993,"{'type': 'Point', 'coordinates': [-74.00252241397993, 40.73975138823035]}",2,16,7,2024
102530,BROOKLYN,2024-07-16,13:45:00,13:45:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,STILLWELL AVENUE-CONEY ISLAND,25-44,WHITE HISPANIC,M,989468,148972,40.57556814653694,-73.98121659125884,"{'type': 'Point', 'coordinates': [-73.98121659125884, 40.57556814653694]}",34,16,7,2024
86363,MANHATTAN,2024-07-16,18:10:00,18:20:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,59 ST.-COLUMBUS CIRCLE,25-44,WHITE HISPANIC,M,989210,219405,40.768890992016146,-73.98209349413949,"{'type': 'Point', 'coordinates': [-73.98209349413949, 40.768890992016146]}",1,16,7,2024
129732,BROOKLYN,2024-07-16,16:47:00,16:53:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,BEDFORD AVENUE,25-44,BLACK,M,995969,200806,40.717835013083445,-73.95772467766359,"{'type': 'Point', 'coordinates': [-73.95772467766359, 40.717835013083445]}",33,16,7,2024
75028,BROOKLYN,2024-07-16,21:57:00,21:57:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),FELONY ASSAULT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,HOYT-SCHERMERHORN,25-44,WHITE,M,988089,190305,40.68901916412364,-73.98615711072209,"{'type': 'Point', 'coordinates': [-73.98615711072209, 40.68901916412364]}",30,16,7,2024
75836,MANHATTAN,2024-07-16,21:22:00,21:39:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),DANGEROUS DRUGS,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,34 STREET,45-64,BLACK,M,987526,211899,40.748289726324444,-73.98817669911575,"{'type': 'Point', 'coordinates': [-73.98817669911575, 40.748289726324444]}",2,16,7,2024
85838,MANHATTAN,2024-07-16,15:53:00,15:54:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,49 STREET,45-64,BLACK,M,988511,215874,40.75919967250471,-73.98461925002194,"{'type': 'Point', 'coordinates': [-73.98461925002194, 40.75919967250471]}",1,16,7,2024
67160,MANHATTAN,2024-07-16,12:23:00,12:30:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OFFENSES AGAINST THE PERSON,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,42 ST.-PORT AUTHORITY BUS TERM,18-24,WHITE,M,987078,215157,40.757232265258125,-73.98979219054627,"{'type': 'Point', 'coordinates': [-73.98979219054627, 40.757232265258125]}",1,16,7,2024
31343,MANHATTAN,2024-07-16,18:45:00,18:50:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),HARRASSMENT 2,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,CHAMBERS STREET,25-44,BLACK,M,983125,199091,40.71313543861811,-74.0040580580704,"{'type': 'Point', 'coordinates': [-74.0040580580704, 40.71313543861811]}",2,16,7,2024
55511,MANHATTAN,2024-07-16,16:09:00,16:14:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,34 ST.-PENN STATION,25-44,BLACK,M,986061,213320,40.75219043401121,-73.99346359839569,"{'type': 'Point', 'coordinates': [-73.99346359839569, 40.75219043401121]}",2,16,7,2024
129496,BROOKLYN,2024-07-16,12:13:00,12:16:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),HARRASSMENT 2,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,BEDFORD-NOSTRAND AVENUES,45-64,WHITE HISPANIC,M,996696,190463,40.689444919404636,-73.95512120164842,"{'type': 'Point', 'coordinates': [-73.95512120164842, 40.689444919404636]}",30,16,7,2024
64890,MANHATTAN,2024-07-16,14:48:00,14:51:00,COMPLETED,1,N.Y. TRANSIT POLICE,FELONY,(null),FORGERY,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,42 ST.-PORT AUTHORITY BUS TERM,25-44,BLACK HISPANIC,F,987078,215157,40.757232265258125,-73.98979219054627,"{'type': 'Point', 'coordinates': [-73.98979219054627, 40.757232265258125]}",1,16,7,2024
81391,MANHATTAN,2024-07-16,14:55:00,14:58:00,COMPLETED,1,N.Y. TRANSIT POLICE,MISDEMEANOR,(null),OTHER OFFENSES RELATED TO THEFT,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,59 ST.-COLUMBUS CIRCLE,18-24,WHITE HISPANIC,M,988451,217993,40.7650240788333,-73.9848359497083,"{'type': 'Point', 'coordinates': [-73.9848359497083, 40.7650240788333]}",1,16,7,2024
88597,MANHATTAN,2024-07-16,21:24:00,21:29:00,COMPLETED,1,N.Y. TRANSIT POLICE,VIOLATION,(null),ADMINISTRATIVE CODE,TRANSIT - NYC SUBWAY,2024-07-16T00:00:00.000,59 ST.-COLUMBUS CIRCLE,45-64,BLACK,M,988451,217993,40.7650240788333,-73.9848359497083,"{'type': 'Point', 'coordinates': [-73.9848359497083, 40.7650240788333]}",1,16,7,2024
