,Unnamed: 0,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_tm,rpt_dt,ofns_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,station_name,day,month,year,complaint_count,Matched_Station,Station (alphabetical by borough),2019
72,6587359,2019-01-02,17:35:00,17:35:00,01/02/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986848.0,212883.0,25-44,BLACK,M,2.0,40.75099078,-73.99062326,"(40.75099078, -73.99062326)",34 ST. PENN STATION,2.0,1.0,2019.0,254,34 ST PENN STATION,34 ST PENN STATION,51599040.0
73,6542847,2019-01-02,17:30:00,17:38:00,01/02/2019,DANGEROUS WEAPONS,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985126.0,207917.0,25-44,BLACK,M,2.0,40.73736069,-73.99683897,"(40.73736069, -73.99683897)",14 ST,2.0,1.0,2019.0,272,14 ST,14 ST,28975310.0
74,6854609,2019-01-02,23:14:00,(null),02/06/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007046.0,236603.0,(null),(null),(null),12.0,40.81606683,-73.91764392,"(40.81606683, -73.91764392)",3 AV 149 ST,2.0,1.0,2019.0,131,3 AV 149 ST,3 AV 149 ST,6768255.0
75,6848237,2019-01-02,11:40:00,11:55:00,01/02/2019,CRIMINAL TRESPASS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007046.0,236603.0,18-24,BLACK,M,12.0,40.81606683,-73.91764392,"(40.81606683, -73.91764392)",3 AV 149 ST,2.0,1.0,2019.0,131,3 AV 149 ST,3 AV 149 ST,6768255.0
76,6672877,2019-01-02,20:15:00,20:30:00,01/02/2019,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,992286.0,215574.0,(null),(null),(null),4.0,40.75837362,-73.97099315,"(40.75837362, -73.97099315)",LEXINGTON AV,2.0,1.0,2019.0,22,LEXINGTON AV,LEXINGTON AV,16760813.0
77,6614959,2019-01-02,14:00:00,15:00:00,01/03/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988650.0,214286.0,(null),(null),(null),1.0,40.75484094,-73.98411854,"(40.75484094, -73.98411854)",42 ST,2.0,1.0,2019.0,64,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
78,6779360,2019-01-03,07:00:00,07:50:00,01/03/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1013037.0,236657.0,25-44,WHITE HISPANIC,M,12.0,40.8162058439227,-73.8960011932583,"(40.8162058439227, -73.8960011932583)",EAST 149 ST,3.0,1.0,2019.0,19,EAST 149 ST,EAST 149 ST,1467410.0
79,6619373,2019-01-03,09:57:00,10:25:00,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986738.0,202922.0,(null),(null),(null),4.0,40.72365033,-73.99102396,"(40.72365033, -73.99102396)",2 AV,3.0,1.0,2019.0,47,2 AV,2 AV,5583944.0
80,6626387,2019-01-03,17:46:00,18:22:00,01/03/2019,OFFENSES AGAINST THE PERSON,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989220.0,223013.0,25-44,BLACK,M,1.0,40.778794,-73.98205472,"(40.778794, -73.98205472)",72 ST,3.0,1.0,2019.0,96,72 ST,72 ST,24745492.0
81,6627534,2019-01-03,19:00:00,20:00:00,01/03/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,999342.0,233575.0,25-44,BLACK,M,3.0,40.80777234,-73.94548329,"(40.80777234, -73.94548329)",125 ST,3.0,1.0,2019.0,524,125 ST,125 ST,24775742.0
82,6618949,2019-01-03,09:05:00,09:13:00,01/03/2019,DANGEROUS DRUGS,ATTEMPTED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986738.0,202922.0,(null),(null),(null),4.0,40.72365033,-73.99102396,"(40.72365033, -73.99102396)",2 AV,3.0,1.0,2019.0,47,2 AV,2 AV,5583944.0
83,6900589,2019-01-03,16:24:00,16:33:00,01/03/2019,THEFT OF SERVICES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019779.0,185370.0,(null),(null),(null),33.0,40.67540324,-73.87191357,"(40.67540324, -73.87191357)",EUCLID AV,3.0,1.0,2019.0,86,EUCLID AV,EUCLID AV,3240578.0
84,6852453,2019-01-03,15:50:00,(null),04/02/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007046.0,236603.0,18-24,WHITE HISPANIC,M,12.0,40.81606683,-73.91764392,"(40.81606683, -73.91764392)",3 AV 149 ST,3.0,1.0,2019.0,131,3 AV 149 ST,3 AV 149 ST,6768255.0
85,6729548,2019-01-03,09:50:00,(null),01/03/2019,OFFENSES AGAINST THE PERSON,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000414.0,230242.0,25-44,WHITE HISPANIC,U,4.0,40.79862228,-73.94161894,"(40.79862228, -73.94161894)",116 ST,3.0,1.0,2019.0,127,116 ST,116 ST,10206225.0
86,6623526,2019-01-03,18:26:00,18:30:00,01/03/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988650.0,214286.0,25-44,WHITE HISPANIC,M,1.0,40.75484094,-73.98411854,"(40.75484094, -73.98411854)",42 ST,3.0,1.0,2019.0,64,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
87,6719920,2019-01-03,08:15:00,(null),01/03/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,995969.0,200806.0,(null),(null),(null),33.0,40.71783501,-73.95772467,"(40.71783501, -73.95772467)",BEDFORD AV,3.0,1.0,2019.0,24,BEDFORD AV,BEDFORD AV,7836366.0
89,6636221,2019-01-03,18:42:00,18:55:00,01/03/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989220.0,223013.0,18-24,BLACK,M,1.0,40.778794,-73.98205472,"(40.778794, -73.98205472)",72 ST,3.0,1.0,2019.0,96,72 ST,72 ST,24745492.0
90,6624676,2019-01-03,00:30:00,00:40:00,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988650.0,214286.0,(null),(null),(null),1.0,40.75484094,-73.98411854,"(40.75484094, -73.98411854)",42 ST,3.0,1.0,2019.0,64,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
91,6632699,2019-01-03,09:17:00,09:17:00,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989284.0,211217.0,(null),(null),(null),4.0,40.74641698,-73.98183247,"(40.74641698, -73.98183247)",33 ST,3.0,1.0,2019.0,44,33 ST,33 ST,8934900.0
92,6727557,2019-01-03,07:26:00,07:30:00,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000916.0,245710.0,25-44,BLACK,M,3.0,40.84107663,-73.9397674,"(40.84107663, -73.9397674)",168 ST. WASHINGTON HTS.,3.0,1.0,2019.0,93,168 ST,168 ST,6156288.0
93,6606582,2019-01-03,14:30:00,14:45:00,01/04/2019,ROBBERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989780.0,218177.0,(null),(null),(null),1.0,40.76552011,-73.9800367,"(40.76552011, -73.9800367)",57 ST,3.0,1.0,2019.0,35,57 ST,57 ST,4550216.0
94,6648756,2019-01-03,09:05:00,09:20:00,01/03/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990886.0,213048.0,(null),(null),(null),4.0,40.75144155,-73.9760491,"(40.75144155, -73.9760491)",42 ST. GRAND CENTRAL,3.0,1.0,2019.0,189,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
95,6529307,2019-01-03,06:05:00,06:10:00,01/03/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,994496.0,175887.0,UNKNOWN,UNKNOWN,M,32.0,40.64943987,-73.96307629,"(40.64943987, -73.96307629)",CHURCH AV,3.0,1.0,2019.0,82,CHURCH AV,CHURCH AV,10974782.0
96,6799154,2019-01-03,11:53:00,12:03:00,01/03/2019,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004418.0,234736.0,45-64,BLACK,M,12.0,40.81094883,-73.92714381,"(40.81094883, -73.92714381)",3 AV 138 ST,3.0,1.0,2019.0,39,3 AV 138 ST,3 AV 138 ST,2503850.0
97,6552543,2019-01-03,01:50:00,01:58:00,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983125.0,199091.0,25-44,BLACK,M,2.0,40.71313543,-74.00405805,"(40.71313543, -74.00405805)",BROOKLYN BRIDGE CITY HALL,3.0,1.0,2019.0,89,BROOKLYN BRIDGE CITY HALL,BROOKLYN BRIDGE CITY HALL,9065146.0
98,6896397,2019-01-03,09:00:00,09:34:00,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1017426.0,245419.0,(null),(null),(null),12.0,40.84023133,-73.8801001,"(40.84023133, -73.8801001)",EAST TREMONT AVE. WEST FARMS S,3.0,1.0,2019.0,30,WEST FARMS SQ EAST TREMONT AV,WEST FARMS SQ EAST TREMONT AV,2104945.0
99,6799493,2019-01-03,19:45:00,20:00:00,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004926.0,234532.0,(null),(null),(null),12.0,40.81039618,-73.92531074,"(40.81039618, -73.92531074)",3 AV 149 ST,3.0,1.0,2019.0,131,3 AV 149 ST,3 AV 149 ST,6768255.0
100,6552921,2019-01-03,16:10:00,16:20:00,01/03/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983551.0,208788.0,45-64,BLACK,M,2.0,40.73975138,-74.00252241,"(40.73975138, -74.00252241)",14 ST,3.0,1.0,2019.0,272,14 ST,14 ST,28975310.0
101,6650845,2019-01-03,17:32:00,17:35:00,01/03/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988886.0,207857.0,45-64,ASIAN / PACIFIC ISLANDER,M,4.0,40.7372030985741,-73.9832725981497,"(40.7372030985741, -73.9832725981497)",14 ST,3.0,1.0,2019.0,272,14 ST,14 ST,28975310.0
103,6887088,2019-01-03,09:00:00,09:34:00,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1017426.0,245419.0,(null),(null),(null),12.0,40.84023133,-73.8801001,"(40.84023133, -73.8801001)",EAST TREMONT AVE. WEST FARMS S,3.0,1.0,2019.0,30,WEST FARMS SQ EAST TREMONT AV,WEST FARMS SQ EAST TREMONT AV,2104945.0
104,6909236,2019-01-03,22:05:00,22:15:00,01/04/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019779.0,185370.0,25-44,BLACK,M,33.0,40.67540324,-73.87191357,"(40.67540324, -73.87191357)",EUCLID AV,3.0,1.0,2019.0,86,EUCLID AV,EUCLID AV,3240578.0
105,6648251,2019-01-03,12:50:00,12:55:00,01/03/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,988029.0,208946.0,(null),(null),(null),4.0,40.74018427,-73.98636299,"(40.74018427, -73.98636299)",23 ST,3.0,1.0,2019.0,96,23 ST,23 ST,36265338.0
106,6678908,2019-01-03,17:40:00,(null),03/19/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1004749.0,240880.0,45-64,BLACK,M,11.0,40.82781161,-73.92592932,"(40.82781161, -73.92592932)",161 ST. YANKEE STADIUM,3.0,1.0,2019.0,232,161 ST YANKEE STADIUM,161 ST YANKEE STADIUM,8254928.0
107,7324124,2019-01-03,12:41:00,(null),01/22/2020,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1009004.0,186404.0,45-64,BLACK,M,33.0,40.67827803,-73.91075494,"(40.67827803, -73.91075494)",ROCKAWAY AV,3.0,1.0,2019.0,117,ROCKAWAY AV,ROCKAWAY AV,3238774.0
108,6569841,2019-01-03,20:30:00,20:35:00,01/03/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,983728.0,201372.0,25-44,WHITE HISPANIC,M,2.0,40.71939629,-74.00188311,"(40.71939629, -74.00188311)",CANAL ST,3.0,1.0,2019.0,128,CANAL ST,CANAL ST,24249863.0
109,6644826,2019-01-03,09:05:00,09:20:00,01/03/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,990886.0,213048.0,(null),(null),(null),4.0,40.75144155,-73.9760491,"(40.75144155, -73.9760491)",42 ST. GRAND CENTRAL,3.0,1.0,2019.0,189,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
111,6797116,2019-01-03,10:14:00,10:30:00,01/03/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1015773.0,240835.0,25-44,BLACK,M,12.0,40.82765564,-73.88609567,"(40.82765564, -73.88609567)",WHITLOCK AV,3.0,1.0,2019.0,8,WHITLOCK AV,WHITLOCK AV,586845.0
113,6564022,2019-01-03,15:30:00,15:45:00,01/03/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,982381.0,201750.0,45-64,BLACK,M,2.0,40.7204418884676,-74.0067439741913,"(40.7204418884676, -74.0067439741913)",BOWLING GREEN,3.0,1.0,2019.0,108,BOWLING GREEN,BOWLING GREEN,8362034.0
114,6545050,2019-01-03,10:00:00,(null),01/03/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985126.0,207917.0,(null),(null),(null),2.0,40.73736069,-73.99683897,"(40.73736069, -73.99683897)",6 AV,3.0,1.0,2019.0,12,36 AV,36 AV,1933812.0
116,6568397,2019-01-03,23:35:00,23:45:00,01/04/2019,FRAUDS,ATTEMPTED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,982501.0,199466.0,45-64,BLACK HISPANIC,M,2.0,40.71416462,-74.00630902,"(40.71416462, -74.00630902)",CHAMBERS ST. WORLD TRADE CENTE,3.0,1.0,2019.0,97,CHAMBERS ST,CHAMBERS ST,26762095.0
117,6729874,2019-01-04,12:15:00,12:19:00,01/04/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1000998.0,245665.0,25-44,BLACK HISPANIC,M,3.0,40.84095296,-73.93947116,"(40.84095296, -73.93947116)",168 ST. WASHINGTON HTS.,4.0,1.0,2019.0,93,168 ST,168 ST,6156288.0
118,6543025,2019-01-04,16:00:00,16:15:00,01/04/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,979306.0,172969.0,(null),(null),(null),34.0,40.64143514,-74.01781464,"(40.64143514, -74.01781464)",59 ST,4.0,1.0,2019.0,94,59 ST,59 ST,3664480.0
119,6557993,2019-01-04,00:00:00,00:29:00,01/04/2019,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,981349.0,198508.0,45-64,WHITE,M,2.0,40.71153483,-74.01046412,"(40.71153483, -74.01046412)",CHAMBERS ST. WORLD TRADE CENTE,4.0,1.0,2019.0,97,CHAMBERS ST,CHAMBERS ST,26762095.0
120,6856857,2019-01-04,18:10:00,18:30:00,01/04/2019,FELONY ASSAULT,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1007046.0,236603.0,UNKNOWN,BLACK,M,12.0,40.81606683,-73.91764392,"(40.81606683, -73.91764392)",3 AV 149 ST,4.0,1.0,2019.0,131,3 AV 149 ST,3 AV 149 ST,6768255.0
121,6551578,2019-01-04,00:10:00,00:15:00,01/04/2019,FRAUDS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,981349.0,198508.0,25-44,ASIAN / PACIFIC ISLANDER,M,2.0,40.71153483,-74.01046412,"(40.71153483, -74.01046412)",CHAMBERS ST. WORLD TRADE CENTE,4.0,1.0,2019.0,97,CHAMBERS ST,CHAMBERS ST,26762095.0
122,6627596,2019-01-04,18:03:00,18:05:00,01/04/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,987048.0,206851.0,(null),(null),(null),4.0,40.73443438,-73.98990393,"(40.73443438, -73.98990393)",14 ST. UNION SQUARE,4.0,1.0,2019.0,78,14 ST,14 ST,28975310.0
123,6560063,2019-01-04,00:05:00,00:25:00,01/04/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,981349.0,198508.0,45-64,WHITE,M,2.0,40.71153483,-74.01046412,"(40.71153483, -74.01046412)",CHAMBERS ST. WORLD TRADE CENTE,4.0,1.0,2019.0,97,CHAMBERS ST,CHAMBERS ST,26762095.0
124,6613612,2019-01-04,19:16:00,(null),04/23/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,998181.0,231480.0,45-64,BLACK,M,3.0,40.80202405,-73.9496815,"(40.80202405, -73.9496815)",116 ST,4.0,1.0,2019.0,127,116 ST,116 ST,10206225.0
125,6567353,2019-01-04,06:55:00,(null),01/04/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,985764.0,213806.0,UNKNOWN,WHITE HISPANIC,M,4.0,40.7535327012632,-73.9945368920152,"(40.7535327012632, -73.9945368920152)",42 ST. GRAND CENTRAL,4.0,1.0,2019.0,189,GRAND CENTRAL 42 ST,GRAND CENTRAL 42 ST,45745700.0
128,6578440,2019-01-04,13:35:00,13:35:00,01/04/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,986848.0,212883.0,25-44,BLACK HISPANIC,M,2.0,40.75099078,-73.99062326,"(40.75099078, -73.99062326)",34 ST. PENN STATION,4.0,1.0,2019.0,254,34 ST PENN STATION,34 ST PENN STATION,51599040.0
129,6697904,2019-01-04,08:50:00,(null),01/04/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,992063.0,228791.0,18-24,BLACK,U,3.0,40.794651,-73.97178272,"(40.794651, -73.97178272)",96 ST,4.0,1.0,2019.0,111,96 ST,96 ST,25967810.0
130,6952629,2019-01-04,18:40:00,18:48:00,01/11/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,QUEENS,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1052559.0,159711.0,UNKNOWN,BLACK,M,23.0,40.60478281,-73.75399789,"(40.60478281, -73.75399789)",FAR ROCKAWAY MOTT AVE.,4.0,1.0,2019.0,22,FAR ROCKAWAY MOTT AV,FAR ROCKAWAY MOTT AV,1347765.0
131,6895266,2019-01-04,00:07:00,00:25:00,04/08/2019,FRAUDS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1017983.0,262622.0,(null),(null),(null),11.0,40.8874462,-73.87800049,"(40.8874462, -73.87800049)",WOODLAWN,4.0,1.0,2019.0,53,WOODLAWN,WOODLAWN,2094285.0
132,6758199,2019-01-04,10:00:00,10:20:00,01/04/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1001575.0,232339.0,18-24,BLACK,M,4.0,40.80437576,-73.93742023,"(40.80437576, -73.93742023)",125 ST,4.0,1.0,2019.0,524,125 ST,125 ST,24775742.0
133,6811541,2019-01-04,00:40:00,00:50:00,01/04/2019,FELONY ASSAULT,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1012377.0,263348.0,25-44,BLACK HISPANIC,M,3.0,40.88945849,-73.8982722,"(40.88945849, -73.8982722)",242 ST. VAN CORTLANDT PARK,4.0,1.0,2019.0,16,VAN CORTLANDT PARK 242 ST,VAN CORTLANDT PARK 242 ST,2189109.0
135,6575962,2019-01-04,11:00:00,11:05:00,01/04/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,989756.0,159760.0,UNKNOWN,BLACK,M,34.0,40.60517887,-73.98017107,"(40.60517887, -73.98017107)",KINGS HIGHWAY,4.0,1.0,2019.0,39,KINGS HWY,KINGS HWY,8439201.0
136,6567262,2019-01-04,00:43:00,00:53:00,01/04/2019,FRAUDS,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,982501.0,199466.0,45-64,BLACK,M,2.0,40.71416462,-74.00630902,"(40.71416462, -74.00630902)",CHAMBERS ST. WORLD TRADE CENTE,4.0,1.0,2019.0,97,CHAMBERS ST,CHAMBERS ST,26762095.0
137,6827402,2019-01-04,05:10:00,05:10:00,01/04/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1012957.0,184994.0,UNKNOWN,WHITE HISPANIC,M,33.0,40.67439596,-73.8965093,"(40.67439596, -73.8965093)",LIBERTY AV,4.0,1.0,2019.0,15,LIBERTY AV,LIBERTY AV,833633.0
138,6787558,2019-01-04,15:30:00,15:35:00,01/05/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1014700.0,238330.0,UNKNOWN,BLACK,M,12.0,40.82078389,-73.88998418,"(40.82078389, -73.88998418)",HUNTS POINT AV,4.0,1.0,2019.0,63,HUNTS POINT AV,HUNTS POINT AV,3174354.0
139,6929405,2019-01-04,18:15:00,18:15:00,01/04/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011485.0,237929.0,UNKNOWN,UNKNOWN,M,12.0,40.81969376,-73.90160159,"(40.81969376, -73.90160159)",PROSPECT AV,4.0,1.0,2019.0,46,PROSPECT AV,PROSPECT AV,3928952.0
140,6932297,2019-01-04,18:12:00,(null),01/04/2019,ROBBERY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1011485.0,237929.0,25-44,WHITE HISPANIC,M,12.0,40.81969376,-73.90160159,"(40.81969376, -73.90160159)",PROSPECT AV,4.0,1.0,2019.0,46,PROSPECT AV,PROSPECT AV,3928952.0
141,6898486,2019-01-04,19:34:00,20:00:00,01/04/2019,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1019444.0,245654.0,(null),(null),(null),12.0,40.84086852,-73.87280571,"(40.84086852, -73.87280571)",EAST 180 ST,4.0,1.0,2019.0,33,EAST 180 ST,EAST 180 ST,2211198.0
142,6734211,2019-01-04,17:13:00,(null),02/04/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1008110.0,244858.0,(null),(null),(null),11.0,40.83872163,-73.91377061,"(40.83872163, -73.91377061)",170 ST,4.0,1.0,2019.0,130,170 ST,170 ST,4618072.0
143,6936041,2019-01-04,22:20:00,(null),01/06/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,1031358.0,260514.0,(null),(null),(null),12.0,40.88159915,-73.8296431,"(40.88159915, -73.8296431)",BAYCHESTER AV,4.0,1.0,2019.0,9,BAYCHESTER AV,BAYCHESTER AV,1094872.0
